Date,Type,Link
8/25/2022 11:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968527455993118720
8/25/2022 2:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6966996263506440192
8/25/2022 2:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968246923350675456
8/24/2022 11:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968125670585483264
8/24/2022 11:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968140937319317504
8/24/2022 11:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968140867484151808
8/24/2022 9:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968085957447225344
8/23/2022 16:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967852152161492992
8/23/2022 10:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967788337143119874
8/23/2022 4:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967534406269874178
8/17/2022 18:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965723803351986176
8/17/2022 14:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965627486294466560
8/17/2022 9:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6965305261225881600
8/17/2022 7:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965355509780496384
8/16/2022 13:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964845017941094400
8/16/2022 7:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964920182813126656
8/15/2022 15:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964965922772021249
8/15/2022 7:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964836226134618114
8/15/2022 7:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964807595211517953
8/15/2022 6:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964810910003539968
8/14/2022 15:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964547352669876224
8/13/2022 5:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963926007271550976
8/12/2022 16:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6963877050814222336
8/12/2022 12:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963792433016909824
8/12/2022 12:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6963792467481505792
8/12/2022 6:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963712654443986944
8/10/2022 6:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963004512395513856
8/10/2022 6:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963002503332290561
8/8/2022 13:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962380411091996672
8/8/2022 9:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962323153230422016
8/8/2022 8:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962316388786950145
8/7/2022 3:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961198786517839872
8/7/2022 3:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6961589506906943488
8/6/2022 10:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961589615694614528
8/5/2022 5:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960893508341653504
8/5/2022 3:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6961041831404924928
8/4/2022 17:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960989082239844354
8/4/2022 10:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960868621292068864
8/4/2022 10:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960861703056048130
8/4/2022 8:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960862619784130560
8/4/2022 8:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A2422437
8/4/2022 8:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960861594872365056
8/3/2022 18:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960639491799724032
8/3/2022 15:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960604610126344192
8/3/2022 4:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960290715868254208
8/3/2022 4:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960255107816935424
8/3/2022 4:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960290944692695040
8/2/2022 14:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960231743819780097
8/2/2022 12:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960159875435831296
8/2/2022 4:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959866961677701120
8/1/2022 14:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959812760238977025
8/1/2022 14:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959879937012977664
8/1/2022 9:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6957672038354292736
8/1/2022 7:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959746680804007936
8/1/2022 7:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959760342226804736
8/1/2022 5:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959732951521607680
8/1/2022 4:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959143290680020992
7/31/2022 4:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6958761032488005632
7/31/2022 4:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955186775719862272
7/31/2022 4:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959171473752096768
7/29/2022 8:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6958665285608321024
7/29/2022 8:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6958703231954747392
7/29/2022 4:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958539711430766592
7/28/2022 6:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957998604879835136
7/27/2022 15:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958014675921842176
7/27/2022 15:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958065073458208768
7/27/2022 13:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958033705248436224
7/27/2022 5:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957727809687441409
7/26/2022 11:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957659119977684992
7/26/2022 3:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957376144509677568
7/25/2022 16:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6957362790495842304
7/24/2022 15:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956109910958858240
7/24/2022 14:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956963665073848322
7/24/2022 12:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956479574083850240
7/24/2022 12:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956893679361953792
7/24/2022 12:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956915056508874752
7/24/2022 12:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956943058995195905
7/24/2022 6:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956843894516920320
7/24/2022 4:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956695915432673280
7/23/2022 17:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956644143599144960
7/23/2022 13:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956530995898535936
7/23/2022 13:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948605286605537280
7/23/2022 7:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956316173269368832
7/23/2022 7:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6946780042018328576
7/23/2022 7:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946888263081041920
7/23/2022 6:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948909969815523328
7/23/2022 6:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956236209538904064
7/23/2022 5:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956479987059179521
7/23/2022 3:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956262072418488320
7/23/2022 3:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948304552026681344
7/22/2022 14:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6949930487410827264
7/22/2022 11:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955072794946637824
7/22/2022 11:16,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955874613255954432
7/22/2022 7:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6956129658107015168
7/21/2022 13:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955777462727319553
7/21/2022 13:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955760437284007938
7/21/2022 5:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955547435423211521
7/21/2022 5:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955537521325797377
7/20/2022 16:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955534716712177664
7/19/2022 16:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955167547495239680
7/19/2022 15:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955178744554639360
7/19/2022 11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955051385176379392
7/19/2022 8:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955056172085194753
7/19/2022 4:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954831554279878657
7/18/2022 17:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954782633222356992
7/18/2022 16:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954717135747055617
7/18/2022 14:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954804616433647617
7/18/2022 13:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954763365395103744
7/18/2022 10:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954699524351107072
7/17/2022 13:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954260790447091712
7/17/2022 3:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954269652529078272
7/16/2022 16:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6954088383149133824
7/16/2022 16:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953719643589005313
7/16/2022 16:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953221296755261440?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6953221296755261440%2C6953920868364206080%29
7/16/2022 11:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953757178037964800
7/15/2022 18:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953719787730456576
7/15/2022 18:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953758359523061760
7/15/2022 5:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953221296755261440?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6953221296755261440%2C6953580970440560640%29
7/15/2022 5:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953221296755261440?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6953221296755261440%2C6953338835325833217%29
7/15/2022 5:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953221296755261440?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6953221296755261440%2C6953307170184601600%29
7/15/2022 5:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953572840327512064
7/15/2022 2:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952270984456327168
7/14/2022 18:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953383746926493697
7/14/2022 16:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953347402523164672
7/14/2022 16:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6949743112453767168
7/14/2022 15:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953329329992851457
7/14/2022 13:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953303245326880768
7/14/2022 12:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953303134521745408
7/14/2022 6:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953153414151188480
7/14/2022 6:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952949007723704320
7/14/2022 3:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6953091087280267264
7/12/2022 18:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A2899693
7/12/2022 18:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952516947628441601
7/12/2022 18:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952175420033118208
7/12/2022 4:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6952233314728443904
7/12/2022 4:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952470470482939904
7/11/2022 5:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6952132544255447040
7/10/2022 9:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951798545985196032
7/10/2022 7:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951568368294404096
7/9/2022 11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6951488689063481345
7/9/2022 3:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6951258358712524800
7/9/2022 3:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951324982874447872
7/8/2022 17:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6951199185404600320
7/8/2022 15:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951110073771270145
7/7/2022 16:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950796632166735872
7/7/2022 15:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950735905942839297
7/7/2022 7:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950641505057267713
7/7/2022 7:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950017011338874880
7/7/2022 5:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948828095378259968
7/7/2022 5:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950668817832243200
7/7/2022 4:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950668137931362304
7/6/2022 16:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950428191773593600
7/6/2022 12:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950423284869914624
7/6/2022 4:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950296395299872768
7/6/2022 1:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949924490680119296
7/5/2022 3:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949926116971155456
7/5/2022 1:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949868946963542017
7/4/2022 12:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949645922410590208
7/4/2022 1:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6949489797493047296
7/4/2022 1:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949519819566108672
7/3/2022 15:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948310382465671168
7/3/2022 15:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948301380012883968
7/3/2022 15:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6949362437523394560
7/3/2022 6:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6949082912327626752
7/2/2022 15:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948985602277019649
7/2/2022 15:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948986783661441024
7/2/2022 12:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948901727949438976
7/1/2022 17:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948686716954116096
7/1/2022 11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948562087182774272
7/1/2022 11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948600055176007680
7/1/2022 8:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946407274856751104
7/1/2022 8:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6947056888572178432
7/1/2022 6:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948515095781994496
7/1/2022 4:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948084235635232768
7/1/2022 4:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948124144479744000
7/1/2022 4:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944550918239461376
7/1/2022 4:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948297331272290305
7/1/2022 4:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948084377079726080
7/1/2022 4:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6948121831040049152
6/30/2022 5:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948141515298721792
6/29/2022 15:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947876955438346240
6/29/2022 8:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947801658873520128
6/29/2022 7:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947800752597647361
6/29/2022 5:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947773850159845376
6/29/2022 2:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947607770372149248
6/29/2022 2:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6947613397202923520
6/27/2022 16:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6947133537535832065
6/25/2022 10:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6944742269442752512
6/25/2022 10:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946338564133519360
6/24/2022 18:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6946082253441511424
6/24/2022 18:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6946046771470970881
6/24/2022 13:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935516591916756992
6/23/2022 14:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6945704281463226368
6/23/2022 7:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6945637166387458048
6/23/2022 1:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6945423736976064512
6/22/2022 12:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6945317822289825792
6/22/2022 12:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6945246790166163456
6/17/2022 12:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6943524864506884096
6/17/2022 7:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943370772195282945
6/17/2022 3:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943304447368278016
6/16/2022 6:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6943084652945383424
6/11/2022 4:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940966327050215424
6/11/2022 4:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940973052255969280
6/10/2022 15:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940963026011316224
6/10/2022 15:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940868724501422081
6/9/2022 9:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940321862589501440
6/9/2022 8:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935518580054597632
6/9/2022 8:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940569239799898113
6/9/2022 5:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940359607965872128
6/8/2022 2:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940026900031442944
6/8/2022 1:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6936014720629911552
6/7/2022 18:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939996460641841152
6/7/2022 14:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939918784115679232
6/7/2022 4:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939640527055138816
6/6/2022 14:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939511553478008834
6/6/2022 3:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6939301594177953792
6/5/2022 12:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939181269838614528
6/5/2022 10:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939135130061930497
6/5/2022 6:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938957044020301824
6/5/2022 2:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938959916866887680
6/4/2022 4:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935923160030527488
6/4/2022 1:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6936014600752480256
6/3/2022 12:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6938456632162955265
6/2/2022 18:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938085065910292480
6/2/2022 9:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6938014885712666624
6/2/2022 6:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938001533338804225
6/1/2022 17:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937773977624805376
6/1/2022 10:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937697075451027456
6/1/2022 10:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937709400165883904
5/31/2022 15:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935573501000966145
5/31/2022 15:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937297519836041217
5/31/2022 15:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937297855577481216
5/31/2022 15:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937281689941331968
5/31/2022 15:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937280928054415360
5/31/2022 13:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937290375480913920
5/31/2022 13:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937347527033663488
5/31/2022 13:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937281819247550464
5/31/2022 13:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937289207342075904
5/31/2022 12:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937286749895159808
5/31/2022 12:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937304298779217921
5/31/2022 5:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937270250899931136
